trip_id,pickup_datetime,pickup_location,trip_type,distance_miles,duration_minutes,fare_amount
37209,2026-02-20 21:56:55,Salford Quays,Premium,19.38,82.0,34.68
37210,2025-06-29 10:42:33,MediaCityUK,Airport,12.63,35.0,30.01
37211,2025-08-19 16:15:41,Stockport,Premium,21.98,71.0,32.69
37212,2025-07-27 05:01:57,Old Trafford,Business,4.45,20.0,9.97
37213,2026-06-22 12:37:21,MediaCityUK,Business,13.61,63.0,27.01
37214,2025-06-28 11:54:25,Piccadilly,Standard,17.57,69.0,36.17
37215,2026-01-13 12:06:14,Old Trafford,Business,27.12,84.0,39.38
37216,2025-10-22 09:19:36,Manchester Airport,Airport,32.26,71.0,54.04
37217,2026-01-05 15:20:23,Salford Quays,Business,4.99,23.0,8.03
37218,2026-04-03 07:02:59,Manchester Airport,Standard,22.78,68.0,44.99
37219,2026-04-26 21:05:15,Salford Quays,Premium,15.58,75.0,26.89
37220,2025-12-20 00:01:06,Deansgate,Standard,32.37,115.0,58.32
37221,2025-12-31 03:44:30,Deansgate,Business,2.88,9.0,6.36
37222,2026-06-14 11:17:47,Salford Quays,Airport,1.52,7.0,2.65
37223,2025-08-04 20:29:09,MediaCityUK,Airport,33.74,129.0,56.25
37224,2025-08-03 01:42:57,Stockport,Premium,22.7,74.0,39.37
37225,2026-06-08 17:21:02,Trafford Centre,Airport,15.87,55.0,44.33
37226,2026-05-19 05:40:47,Deansgate,Airport,5.94,18.0,8.54
37227,2026-05-23 03:22:37,Manchester Airport,Business,9.96,22.0,23.79
37228,2025-10-17 20:13:26,Manchester Airport,Business,21.25,98.0,46.73
37229,2026-03-15 10:21:26,Stockport,Premium,31.81,158.0,49.18
37230,2026-05-18 13:18:24,Trafford Centre,Airport,24.76,84.0,45.3
37231,2026-06-07 18:02:11,Manchester Airport,Business,28.09,110.0,72.02
37232,2026-03-25 16:03:57,Salford Quays,Airport,33.52,157.0,43.29
37233,2025-07-28 12:28:13,Deansgate,Premium,24.55,60.0,65.38
37234,2026-03-25 05:07:54,MediaCityUK,Business,29.81,97.0,44.68
37235,2026-04-14 03:17:16,Trafford Centre,Business,13.11,48.0,30.58
37236,2025-11-14 13:01:42,Salford Quays,Standard,25.73,82.0,41.08
37237,2025-09-20 20:52:55,Piccadilly,Airport,18.47,72.0,39.23
37238,2025-08-23 23:29:21,Trafford Centre,Airport,8.83,37.0,22.36
37239,2026-03-29 21:19:38,Salford Quays,Airport,19.12,89.0,39.78
37240,2026-01-17 10:06:03,Manchester Airport,Airport,11.27,43.0,21.28
37241,2025-09-01 08:11:56,Stockport,Airport,21.88,63.0,47.59
37242,2025-10-21 21:30:08,Salford Quays,Premium,25.36,79.0,59.37
37243,2026-01-29 04:12:59,Salford Quays,Business,23.88,58.0,52.99
37244,2026-05-26 06:54:29,Trafford Centre,Premium,24.14,102.0,32.1
37245,2026-01-05 11:13:02,Piccadilly,Business,16.97,78.0,24.19
37246,2026-02-05 19:55:37,Old Trafford,Airport,33.0,156.0,88.89
37247,2025-07-12 18:56:31,Deansgate,Standard,11.77,24.0,30.28
37248,2025-11-07 17:34:59,Old Trafford,Standard,28.14,111.0,59.46
37249,2026-03-16 00:08:19,Old Trafford,Standard,23.54,51.0,53.54
37250,2025-06-24 15:33:09,Deansgate,Premium,22.27,47.0,61.51
37251,2025-09-19 00:02:00,MediaCityUK,Business,31.64,109.0,66.53
37252,2025-10-25 11:26:07,Trafford Centre,Premium,17.5,47.0,38.03
37253,2026-04-11 04:26:25,MediaCityUK,Airport,11.27,51.0,19.12
37254,2025-10-12 18:29:58,Old Trafford,Standard,27.28,86.0,61.13
37255,2025-08-01 11:59:10,Salford Quays,Premium,11.04,24.0,16.25
37256,2026-05-04 10:11:33,Deansgate,Airport,18.5,77.0,34.71
37257,2025-11-21 19:48:07,Trafford Centre,Standard,22.53,99.0,39.88
37258,2025-08-07 15:04:19,Old Trafford,Airport,19.87,69.0,51.65
37259,2025-08-19 11:23:48,Manchester Airport,Business,29.25,60.0,51.85
37260,2025-08-11 01:41:06,Manchester Airport,Standard,32.49,118.0,50.28
37261,2026-03-21 09:38:01,Manchester Airport,Airport,13.54,41.0,25.27
37262,2026-01-24 09:18:15,Trafford Centre,Business,3.54,10.0,6.77
37263,2025-06-24 07:39:20,MediaCityUK,Standard,31.72,122.0,52.69
37264,2026-06-05 14:02:28,Manchester Airport,Premium,13.05,40.0,28.79
37265,2025-12-05 08:01:54,Stockport,Premium,11.31,30.0,25.15
37266,2025-11-27 05:41:12,MediaCityUK,Airport,13.16,36.0,19.17
37267,2025-07-14 12:36:56,MediaCityUK,Airport,29.4,101.0,64.41
37268,2026-04-09 23:18:21,Salford Quays,Premium,31.94,113.0,45.83
37269,2025-11-10 22:47:22,Trafford Centre,Standard,29.11,74.0,77.19
37270,2025-09-24 01:43:52,Stockport,Standard,4.1,13.0,10.01
37271,2025-11-05 09:51:07,Old Trafford,Business,20.21,47.0,41.43
37272,2025-09-13 11:54:07,Deansgate,Airport,27.5,106.0,74.74
37273,2026-02-04 19:08:27,Old Trafford,Standard,8.64,22.0,23.76
37274,2026-04-19 11:35:54,MediaCityUK,Standard,34.95,114.0,82.08
37275,2026-01-09 01:57:04,Stockport,Premium,25.9,80.0,45.81
37276,2026-04-14 11:35:52,MediaCityUK,Standard,18.51,48.0,26.71
37277,2026-03-20 00:21:22,Deansgate,Business,10.54,23.0,25.75
37278,2025-12-14 01:53:48,MediaCityUK,Airport,29.49,135.0,42.07
37279,2026-05-09 20:23:54,Stockport,Standard,2.46,6.0,5.03
37280,2025-08-04 16:44:28,Trafford Centre,Premium,31.78,140.0,70.05
37281,2025-07-31 20:57:39,Old Trafford,Business,17.3,50.0,36.71
37282,2026-02-02 03:44:14,Stockport,Standard,34.24,77.0,82.33
37283,2025-12-23 01:03:59,Manchester Airport,Business,5.96,22.0,16.22
37284,2026-06-14 09:09:29,Trafford Centre,Premium,25.25,102.0,38.81
37285,2025-10-03 02:43:58,Manchester Airport,Premium,13.73,60.0,27.81
37286,2026-04-18 18:14:29,MediaCityUK,Premium,11.2,55.0,29.42
37287,2025-12-28 02:38:02,Trafford Centre,Standard,34.35,71.0,91.73
37288,2026-03-14 04:09:01,Old Trafford,Airport,23.28,74.0,42.07
37289,2026-04-19 02:51:35,Stockport,Premium,18.08,47.0,23.15
37290,2026-06-07 16:47:08,Piccadilly,Business,11.76,25.0,22.1
37291,2026-01-25 18:15:56,Old Trafford,Premium,4.23,13.0,6.75
37292,2025-09-23 09:56:38,Deansgate,Business,30.88,73.0,60.13
37293,2025-09-12 09:41:08,Salford Quays,Premium,26.53,102.0,62.43
37294,2026-04-06 15:04:21,Salford Quays,Standard,16.74,52.0,36.78
37295,2026-05-20 04:19:43,Piccadilly,Business,13.44,50.0,19.17
37296,2026-02-19 05:18:05,Salford Quays,Airport,19.68,40.0,24.07
37297,2026-04-07 16:41:18,Manchester Airport,Business,18.55,59.0,29.58
37298,2026-02-07 17:35:49,Salford Quays,Standard,33.63,151.0,66.96
37299,2026-04-02 02:14:25,Trafford Centre,Business,17.44,53.0,21.81
37300,2025-10-24 04:22:04,Trafford Centre,Standard,6.13,26.0,11.29
37301,2025-11-04 14:20:45,Trafford Centre,Premium,1.72,6.0,2.1
37302,2026-04-05 03:20:59,MediaCityUK,Premium,21.93,52.0,44.19
37303,2026-03-03 08:07:34,Old Trafford,Standard,34.47,117.0,82.32
37304,2025-08-30 21:45:54,Deansgate,Business,33.99,129.0,89.41
37305,2025-08-20 19:58:48,Trafford Centre,Airport,21.92,54.0,54.66
37306,2025-10-11 23:36:09,Old Trafford,Standard,2.5,9.0,3.98
37307,2026-04-24 19:55:11,MediaCityUK,Business,28.56,86.0,71.12
37308,2026-02-15 13:32:30,Old Trafford,Premium,21.55,78.0,43.93
37309,2026-05-03 18:15:15,Old Trafford,Airport,6.22,13.0,14.87
37310,2026-06-15 15:22:41,Piccadilly,Standard,30.74,86.0,80.75
37311,2026-05-01 03:41:02,Old Trafford,Standard,28.14,76.0,57.73
37312,2026-04-08 20:22:18,Piccadilly,Business,15.65,52.0,27.48
37313,2025-12-07 08:52:26,Deansgate,Premium,7.58,24.0,19.14
37314,2026-02-07 11:01:05,Piccadilly,Premium,18.64,77.0,47.76
37315,2026-05-17 18:56:27,MediaCityUK,Airport,29.29,135.0,76.34
37316,2026-03-10 18:39:07,Salford Quays,Premium,8.84,40.0,19.23
37317,2025-07-15 07:52:18,Trafford Centre,Airport,12.24,38.0,24.45
37318,2026-06-10 07:58:22,MediaCityUK,Business,26.57,66.0,72.03
37319,2026-05-15 00:34:06,Piccadilly,Airport,28.87,137.0,58.52
37320,2025-09-27 11:11:39,Trafford Centre,Premium,18.85,46.0,37.97
37321,2025-12-20 07:01:53,MediaCityUK,Airport,28.68,82.0,43.57
37322,2025-11-08 10:25:49,Salford Quays,Standard,26.86,129.0,50.96
37323,2025-11-06 10:51:44,Deansgate,Standard,29.73,115.0,64.32
37324,2026-06-04 03:02:44,Deansgate,Premium,1.48,6.0,3.31
37325,2025-12-13 07:30:23,Manchester Airport,Business,7.68,20.0,19.56
37326,2026-06-10 16:38:18,Deansgate,Airport,9.26,20.0,16.66
37327,2026-02-04 01:42:16,Piccadilly,Business,1.07,3.0,1.54
37328,2025-11-04 21:34:57,MediaCityUK,Standard,2.49,12.0,4.93
37329,2026-03-02 09:16:29,Manchester Airport,Standard,18.68,68.0,27.85
37330,2025-10-15 18:33:33,Trafford Centre,Business,11.79,35.0,23.45
37331,2025-12-10 09:34:28,Trafford Centre,Premium,26.04,83.0,36.9
37332,2025-07-20 10:18:46,Stockport,Airport,7.81,23.0,19.82
37333,2025-10-08 03:47:12,Stockport,Premium,13.74,53.0,33.1
37334,2025-09-06 00:19:07,Stockport,Premium,34.08,87.0,46.26
37335,2026-06-01 04:12:08,Deansgate,Premium,25.5,89.0,53.06
37336,2026-03-15 05:13:23,Trafford Centre,Airport,12.94,30.0,19.71
37337,2026-02-04 23:17:19,Salford Quays,Business,12.56,50.0,28.6
37338,2026-04-15 06:42:32,Deansgate,Airport,21.42,54.0,34.34
37339,2025-12-22 20:56:12,Piccadilly,Premium,9.66,47.0,17.63
37340,2025-12-20 01:13:41,Trafford Centre,Airport,8.9,38.0,17.63
37341,2026-06-23 06:39:26,Stockport,Airport,1.04,3.0,2.66
37342,2026-01-09 02:52:13,Salford Quays,Premium,18.02,50.0,27.8
37343,2026-06-08 09:10:12,Manchester Airport,Business,21.54,61.0,25.98
37344,2026-01-11 18:21:41,Trafford Centre,Premium,6.86,15.0,13.03
37345,2026-02-23 18:50:18,MediaCityUK,Business,30.07,142.0,78.94
37346,2026-04-28 15:57:26,MediaCityUK,Airport,11.77,58.0,25.66
37347,2026-03-05 06:10:31,MediaCityUK,Standard,22.4,47.0,36.99
37348,2026-04-27 01:48:48,Old Trafford,Business,12.87,44.0,28.55
37349,2026-04-07 05:01:14,Piccadilly,Standard,23.78,87.0,40.9
37350,2026-05-20 10:34:06,Old Trafford,Premium,1.95,4.0,3.48
37351,2026-04-13 02:33:45,Manchester Airport,Airport,31.43,137.0,52.28
37352,2026-01-08 07:51:27,Salford Quays,Business,8.44,29.0,13.1
37353,2026-03-23 01:12:13,Old Trafford,Business,1.05,3.0,2.14
37354,2025-09-15 17:29:16,Deansgate,Standard,14.51,37.0,23.32
37355,2026-01-27 08:39:04,Salford Quays,Premium,5.42,18.0,14.8
37356,2026-03-08 12:29:37,Stockport,Premium,12.48,53.0,21.98
37357,2025-08-07 02:05:27,Salford Quays,Airport,17.76,53.0,40.7
37358,2026-04-07 07:20:27,Piccadilly,Airport,11.86,25.0,15.38
37359,2026-04-17 22:47:25,Salford Quays,Business,26.8,97.0,39.95
37360,2025-10-07 23:37:52,Stockport,Standard,14.74,35.0,31.23
37361,2026-04-20 08:41:39,Piccadilly,Standard,6.94,15.0,13.56
37362,2025-08-02 00:01:39,Deansgate,Standard,32.9,151.0,71.63
37363,2025-07-26 07:03:46,Trafford Centre,Business,15.43,43.0,29.12
37364,2026-03-24 02:53:45,Piccadilly,Airport,18.49,71.0,29.59
37365,2026-06-05 06:16:58,Salford Quays,Business,30.58,118.0,68.97
37366,2025-08-22 05:15:34,Manchester Airport,Premium,2.07,4.0,2.57
37367,2025-12-13 00:09:47,Deansgate,Premium,26.22,100.0,53.88
37368,2025-07-23 07:00:06,Piccadilly,Standard,25.22,79.0,59.09
37369,2025-09-05 10:36:21,Salford Quays,Standard,11.86,30.0,24.48
37370,2025-09-25 01:41:43,Salford Quays,Business,24.65,53.0,53.21
37371,2025-09-25 02:03:24,Old Trafford,Standard,25.54,100.0,52.35
37372,2025-09-06 12:00:31,MediaCityUK,Standard,31.52,79.0,68.23
37373,2025-08-28 08:36:28,Salford Quays,Standard,23.54,80.0,31.26
37374,2026-03-19 21:22:13,Piccadilly,Standard,5.85,18.0,8.89
37375,2026-05-05 22:04:28,MediaCityUK,Premium,10.3,21.0,14.05
37376,2025-07-01 21:22:59,Deansgate,Standard,15.91,76.0,42.75
37377,2026-04-07 22:57:51,MediaCityUK,Premium,30.7,73.0,62.84
37378,2025-10-09 20:06:41,Manchester Airport,Standard,14.03,32.0,23.84
37379,2026-03-31 08:38:49,Stockport,Standard,8.76,43.0,10.85
37380,2026-03-25 07:27:29,Deansgate,Standard,11.16,44.0,30.69
37381,2025-07-21 06:21:40,Piccadilly,Standard,6.17,20.0,16.97
37382,2026-06-02 01:17:31,Deansgate,Premium,31.27,96.0,56.99
37383,2025-09-11 17:07:19,Stockport,Business,8.3,41.0,13.05
37384,2025-06-24 09:45:59,Old Trafford,Standard,21.84,53.0,48.42
37385,2026-04-07 08:00:08,Piccadilly,Premium,25.54,87.0,37.66
37386,2025-07-18 23:56:22,Deansgate,Business,27.3,79.0,61.1
37387,2026-02-20 04:15:51,Manchester Airport,Standard,8.49,42.0,21.31
37388,2025-11-24 18:51:48,Trafford Centre,Premium,18.48,57.0,44.58
37389,2025-09-25 18:32:25,Salford Quays,Business,12.32,42.0,27.44
37390,2025-12-17 16:10:57,Old Trafford,Business,9.39,37.0,21.49
37391,2025-11-02 17:38:34,Trafford Centre,Airport,25.54,104.0,57.9
37392,2026-01-19 20:57:29,Trafford Centre,Standard,11.84,24.0,18.8
37393,2026-01-21 22:42:06,Manchester Airport,Premium,13.36,59.0,16.38
37394,2026-06-04 06:31:58,Trafford Centre,Business,17.43,42.0,36.98
37395,2025-08-23 03:13:18,Salford Quays,Business,9.28,38.0,25.67
37396,2026-05-06 15:28:52,Manchester Airport,Standard,33.01,101.0,51.39
37397,2025-07-08 17:37:01,Salford Quays,Premium,10.35,31.0,22.52
37398,2025-10-13 09:40:22,Deansgate,Premium,30.63,133.0,60.14
37399,2026-02-27 23:35:47,Salford Quays,Business,18.56,79.0,47.93
37400,2026-01-03 02:36:13,Salford Quays,Premium,5.73,28.0,8.53
37401,2026-01-21 03:03:57,Piccadilly,Business,1.12,4.0,2.81
37402,2026-06-21 09:20:49,Deansgate,Business,4.33,16.0,10.89
37403,2025-11-10 10:10:50,Trafford Centre,Premium,24.98,80.0,52.9
37404,2026-01-07 14:34:31,Salford Quays,Business,28.99,143.0,68.51
37405,2025-07-23 23:44:09,Stockport,Standard,10.06,26.0,16.54
37406,2025-07-31 01:05:31,Trafford Centre,Standard,4.92,22.0,6.21
37407,2025-08-29 03:05:54,Piccadilly,Premium,2.76,9.0,7.14
37408,2025-11-07 08:30:41,Stockport,Airport,6.01,16.0,13.81
37409,2026-01-08 01:07:53,MediaCityUK,Business,26.4,60.0,72.02
37410,2025-07-21 12:24:27,Stockport,Airport,24.43,101.0,54.6
37411,2026-05-10 09:45:55,Trafford Centre,Airport,18.08,56.0,23.42
37412,2026-04-18 14:07:29,Stockport,Business,19.45,50.0,50.57
37413,2026-01-12 13:51:14,Manchester Airport,Business,33.01,128.0,54.85
37414,2025-10-04 21:05:27,Manchester Airport,Premium,26.65,56.0,65.44
37415,2025-09-03 18:41:59,Trafford Centre,Standard,34.63,128.0,48.78
37416,2025-07-04 20:36:50,Trafford Centre,Airport,10.9,49.0,29.71
37417,2025-09-27 19:39:41,Deansgate,Business,25.01,58.0,57.91
37418,2026-04-20 00:30:35,MediaCityUK,Standard,8.54,36.0,17.76
37419,2026-03-20 12:07:10,Piccadilly,Premium,18.49,64.0,36.47
37420,2026-04-12 19:18:10,Trafford Centre,Airport,16.23,50.0,32.61
37421,2026-03-21 13:23:48,Deansgate,Airport,33.05,117.0,71.12
37422,2025-07-12 12:30:52,Stockport,Airport,26.12,71.0,72.54
37423,2026-04-08 22:25:51,Manchester Airport,Business,15.42,40.0,42.11
37424,2025-09-27 07:13:58,MediaCityUK,Standard,12.04,26.0,27.45
37425,2026-05-24 05:58:17,Piccadilly,Airport,30.66,89.0,48.33
37426,2026-04-21 08:56:32,Piccadilly,Business,30.37,144.0,46.45
37427,2026-05-21 04:36:34,Trafford Centre,Business,9.58,24.0,14.67
37428,2025-10-29 01:51:53,Old Trafford,Standard,34.72,116.0,79.65
37429,2026-04-24 10:29:23,Stockport,Business,3.77,13.0,7.21
37430,2026-06-09 12:22:48,Deansgate,Business,20.07,75.0,53.13
37431,2025-09-16 12:19:41,Manchester Airport,Premium,15.21,49.0,26.45
37432,2025-11-16 23:38:04,Deansgate,Standard,8.18,23.0,21.91
37433,2026-05-19 21:34:16,Salford Quays,Business,22.38,63.0,34.09
37434,2026-01-02 03:37:55,Manchester Airport,Standard,22.86,56.0,55.32
37435,2026-03-10 01:16:01,Deansgate,Standard,17.58,57.0,36.2
37436,2026-02-13 00:39:21,Manchester Airport,Premium,25.27,85.0,51.62
37437,2026-02-10 06:22:32,Old Trafford,Premium,32.25,140.0,62.94
37438,2025-11-07 07:26:18,Old Trafford,Premium,25.7,59.0,45.48
37439,2026-04-19 22:15:26,Salford Quays,Business,18.29,88.0,38.07
37440,2025-08-17 17:05:57,MediaCityUK,Business,3.28,7.0,4.92
37441,2026-06-14 09:50:13,Manchester Airport,Premium,21.35,69.0,31.07
37442,2026-01-21 18:06:54,Stockport,Airport,11.68,37.0,20.62
37443,2025-12-04 04:22:28,MediaCityUK,Business,8.93,28.0,18.5
37444,2025-09-21 07:18:03,Old Trafford,Premium,25.55,91.0,46.81
37445,2025-08-26 07:26:40,Trafford Centre,Airport,18.63,68.0,42.08
37446,2026-04-11 10:16:25,Trafford Centre,Standard,30.17,90.0,79.64
37447,2025-09-22 06:59:53,Deansgate,Premium,19.82,82.0,34.72
37448,2026-05-09 01:45:29,Trafford Centre,Premium,6.49,13.0,8.37
37449,2026-04-30 03:56:06,Salford Quays,Airport,15.02,34.0,29.95
37450,2026-02-04 01:15:37,Deansgate,Airport,2.1,9.0,3.39
37451,2025-12-30 19:00:44,Stockport,Business,6.67,14.0,11.04
37452,2025-12-20 20:24:14,Piccadilly,Business,10.9,45.0,18.93
37453,2026-01-27 07:10:59,Old Trafford,Business,30.55,143.0,52.9
37454,2026-04-06 04:56:40,Trafford Centre,Premium,34.63,107.0,88.37
37455,2025-07-02 11:43:28,Piccadilly,Airport,26.77,74.0,64.45
37456,2025-10-15 00:53:23,Old Trafford,Premium,9.1,29.0,16.54
37457,2025-11-01 17:24:46,Piccadilly,Airport,30.81,138.0,53.47
37458,2025-11-04 03:53:37,Trafford Centre,Premium,3.83,16.0,10.6
37459,2026-03-09 05:33:30,Manchester Airport,Standard,22.8,97.0,47.34
37460,2025-12-07 01:50:49,Old Trafford,Standard,9.98,27.0,20.83
37461,2026-03-23 21:41:06,Piccadilly,Business,34.81,72.0,88.22
37462,2026-04-17 08:23:24,Manchester Airport,Airport,2.31,8.0,4.16
37463,2026-03-21 04:22:50,Old Trafford,Standard,3.02,12.0,4.55
37464,2025-11-12 18:36:04,Trafford Centre,Airport,8.63,29.0,23.29
37465,2025-07-17 03:44:18,Old Trafford,Business,6.53,20.0,17.35
37466,2026-04-17 14:40:17,Salford Quays,Business,3.14,14.0,6.88
37467,2025-08-20 01:25:48,Old Trafford,Airport,7.23,17.0,18.56
37468,2026-03-07 09:20:45,Trafford Centre,Premium,4.25,13.0,6.22
37469,2025-07-16 05:34:17,Old Trafford,Standard,10.38,23.0,22.81
37470,2025-07-28 17:36:34,MediaCityUK,Standard,17.29,79.0,22.77
37471,2026-03-24 02:51:30,Deansgate,Business,30.55,79.0,37.01
37472,2026-02-10 04:04:28,Manchester Airport,Airport,29.82,95.0,65.65
37473,2026-03-18 13:59:58,Deansgate,Business,22.31,70.0,57.67
37474,2026-02-21 06:25:42,Stockport,Business,7.4,27.0,17.51
37475,2025-10-23 19:33:34,Stockport,Premium,8.08,34.0,18.43
37476,2026-06-17 16:08:50,Old Trafford,Standard,20.36,67.0,51.66
37477,2026-02-04 17:47:25,Stockport,Business,17.71,63.0,24.85
37478,2025-06-25 08:20:10,Old Trafford,Standard,10.79,26.0,26.1
37479,2026-05-25 12:28:38,Deansgate,Premium,15.61,45.0,24.08
37480,2025-08-03 10:57:24,Salford Quays,Premium,12.79,38.0,27.8
37481,2025-07-16 17:25:37,Stockport,Premium,11.89,35.0,18.52
37482,2026-04-24 11:06:54,Deansgate,Airport,5.08,18.0,7.56
37483,2026-05-13 01:04:53,MediaCityUK,Premium,19.13,84.0,43.24
37484,2025-09-13 00:21:58,Manchester Airport,Standard,15.48,31.0,35.4
37485,2025-10-08 06:15:48,Salford Quays,Business,5.25,13.0,14.33
37486,2026-02-26 20:33:29,Deansgate,Business,1.4,7.0,3.58
37487,2026-03-12 07:39:10,Old Trafford,Business,22.72,52.0,47.27
37488,2026-02-22 21:53:45,Old Trafford,Business,10.87,36.0,28.55
37489,2026-05-09 15:42:37,Piccadilly,Standard,31.67,99.0,40.01
37490,2025-07-17 02:22:49,Manchester Airport,Premium,23.39,81.0,63.5
37491,2025-08-12 04:50:27,Deansgate,Premium,34.99,129.0,68.92
37492,2026-06-15 12:00:09,MediaCityUK,Standard,28.05,77.0,35.99
37493,2026-02-25 08:11:10,Piccadilly,Airport,1.35,6.0,2.93
37494,2026-01-08 13:36:01,Salford Quays,Airport,12.94,52.0,25.36
37495,2026-05-11 13:01:15,MediaCityUK,Standard,21.54,52.0,56.52
37496,2026-06-19 03:48:55,Manchester Airport,Business,31.91,106.0,85.36
37497,2026-05-03 13:01:44,Piccadilly,Standard,11.3,45.0,19.66
37498,2025-12-07 15:54:41,Manchester Airport,Airport,31.73,119.0,85.14
37499,2025-07-04 01:11:05,Salford Quays,Standard,20.45,97.0,46.7
37500,2025-10-10 11:24:46,Old Trafford,Business,21.33,76.0,51.91
37501,2025-08-13 13:05:28,Deansgate,Premium,22.4,110.0,41.82
37502,2025-12-19 20:44:37,Stockport,Standard,34.92,77.0,64.12
37503,2026-06-01 22:20:19,Trafford Centre,Premium,19.32,93.0,31.65
37504,2026-04-27 06:22:27,Old Trafford,Standard,6.31,26.0,9.3
37505,2026-02-24 21:23:59,Trafford Centre,Standard,29.7,78.0,58.98
37506,2025-09-20 07:37:23,Manchester Airport,Business,32.6,93.0,89.95
37507,2025-07-18 21:37:01,Deansgate,Premium,9.51,30.0,21.53
37508,2025-10-06 12:11:25,Deansgate,Standard,30.1,136.0,59.46
37509,2026-03-18 22:23:01,Salford Quays,Standard,27.38,104.0,44.37
37510,2025-08-08 06:17:21,Manchester Airport,Airport,4.9,17.0,10.52
37511,2026-05-13 14:28:39,Trafford Centre,Airport,28.23,102.0,66.24
37512,2026-04-05 21:29:44,Old Trafford,Business,13.57,59.0,32.81
37513,2026-05-21 09:05:39,MediaCityUK,Standard,8.8,26.0,14.67
37514,2025-08-12 21:43:25,Old Trafford,Standard,32.37,100.0,48.02
37515,2026-04-20 11:07:04,Old Trafford,Premium,17.16,54.0,26.81
37516,2026-04-14 03:12:15,MediaCityUK,Standard,3.09,11.0,8.09
37517,2025-10-06 02:28:16,Deansgate,Business,18.42,69.0,27.02
37518,2025-08-04 18:51:07,Stockport,Standard,33.01,96.0,68.16
37519,2025-07-02 04:09:45,Deansgate,Airport,8.02,28.0,12.11
37520,2026-01-04 14:32:51,Trafford Centre,Airport,27.68,111.0,42.05
37521,2025-12-07 04:35:54,Salford Quays,Airport,7.86,31.0,10.56
37522,2025-12-13 10:00:27,Piccadilly,Standard,7.81,17.0,20.54
37523,2025-09-14 22:55:56,MediaCityUK,Standard,28.97,118.0,72.48
37524,2026-02-20 00:43:44,Old Trafford,Standard,22.4,46.0,51.4
37525,2025-12-30 00:35:54,Manchester Airport,Airport,17.2,72.0,37.44
37526,2025-06-27 21:32:24,Manchester Airport,Standard,26.47,97.0,60.81
37527,2025-12-05 01:04:44,Manchester Airport,Airport,12.15,43.0,21.2
37528,2026-04-23 09:56:48,Piccadilly,Airport,5.09,14.0,12.83
37529,2025-07-30 15:25:51,Deansgate,Airport,13.83,34.0,34.92
37530,2025-08-01 14:45:29,Deansgate,Standard,28.67,115.0,67.59
37531,2026-05-05 09:12:45,Piccadilly,Airport,22.63,45.0,60.3
37532,2026-03-08 10:20:24,Trafford Centre,Airport,31.85,157.0,86.27
37533,2025-12-30 22:49:14,Piccadilly,Business,34.48,115.0,43.18
37534,2026-03-17 07:55:26,Stockport,Standard,2.32,8.0,5.03
37535,2025-12-03 03:25:17,Piccadilly,Business,26.91,130.0,32.57
37536,2025-10-30 23:15:41,Piccadilly,Premium,2.47,8.0,3.11
37537,2025-11-30 20:08:59,Stockport,Premium,3.23,13.0,4.65
37538,2025-08-29 18:38:24,Manchester Airport,Premium,31.67,77.0,67.53
37539,2025-11-24 09:07:44,Trafford Centre,Airport,25.33,53.0,51.34
37540,2025-11-05 10:44:41,Stockport,Airport,26.03,104.0,66.26
37541,2025-10-18 22:14:45,Stockport,Airport,9.89,28.0,19.96
37542,2025-09-27 23:07:54,Piccadilly,Standard,14.66,41.0,40.36
37543,2026-02-09 05:04:12,Old Trafford,Standard,27.28,98.0,75.7
37544,2025-07-05 21:50:23,Old Trafford,Business,12.03,29.0,23.25
37545,2026-05-15 22:52:33,Piccadilly,Standard,2.68,6.0,4.81
37546,2025-11-07 22:40:43,Old Trafford,Standard,31.55,119.0,68.45
37547,2025-11-01 23:05:22,Deansgate,Business,13.34,63.0,21.22
37548,2025-12-10 19:38:05,Deansgate,Standard,33.27,166.0,64.53
37549,2025-11-25 00:44:46,Salford Quays,Premium,20.54,82.0,43.01
37550,2026-06-04 22:34:47,Trafford Centre,Business,16.38,58.0,29.82
