trip_id,full_date,day_name,month_name,year,hour_of_day,time_period,pickup_area,pickup_location_type,dropoff_area,dropoff_location_type,trip_category,distance_miles,duration_minutes,fare,tip,total_earnings,estimated_cost,net_profit,earnings_per_mile,earnings_per_hour,profit_per_hour
18546,2026-05-22,Friday,May      ,2026,17,Business,MediaCityUK,City Centre,MediaCityUK,City Centre,Non-Airport Trip,3.94,10.00,6.46,0.00,6.46,1.10,5.36,1.64,38.76,32.14
25731,2026-05-22,Friday,May      ,2026,17,Business,Piccadilly,City Centre,Piccadilly,City Centre,Non-Airport Trip,26.02,106.00,65.57,0.00,65.57,7.29,58.28,2.52,37.12,32.99
19009,2026-05-22,Friday,May      ,2026,6,Business,Deansgate,City Centre,Deansgate,City Centre,Non-Airport Trip,9.10,19.00,12.04,0.00,12.04,2.55,9.49,1.32,38.02,29.97
44814,2026-05-22,Friday,May      ,2026,7,Business,Stockport,Suburban,Stockport,Suburban,Non-Airport Trip,19.81,77.00,48.03,0.00,48.03,5.55,42.48,2.42,37.43,33.10
9494,2026-05-22,Friday,May      ,2026,20,Premium,Trafford Centre,Suburban,Trafford Centre,Suburban,Non-Airport Trip,10.32,51.00,20.28,0.00,20.28,2.89,17.39,1.97,23.86,20.46
49444,2026-05-22,Friday,May      ,2026,10,Standard,Salford Quays,City Centre,Salford Quays,City Centre,Non-Airport Trip,9.50,47.00,11.44,0.00,11.44,2.66,8.78,1.20,14.60,11.21
5187,2026-05-22,Friday,May      ,2026,3,Standard,Deansgate,City Centre,Deansgate,City Centre,Non-Airport Trip,3.41,9.00,4.22,0.00,4.22,0.95,3.27,1.24,28.13,21.77
14835,2026-05-22,Friday,May      ,2026,22,Airport,MediaCityUK,City Centre,MediaCityUK,City Centre,Non-Airport Trip,8.47,26.00,19.27,0.00,19.27,2.37,16.90,2.28,44.47,39.00
26315,2026-05-22,Friday,May      ,2026,9,Standard,Piccadilly,City Centre,Piccadilly,City Centre,Non-Airport Trip,22.65,82.00,51.50,0.00,51.50,6.34,45.16,2.27,37.68,33.04
48206,2026-05-22,Friday,May      ,2026,9,Standard,Deansgate,City Centre,Deansgate,City Centre,Non-Airport Trip,12.14,36.00,15.52,0.00,15.52,3.40,12.12,1.28,25.87,20.20
362,2026-05-22,Friday,May      ,2026,8,Airport,MediaCityUK,City Centre,MediaCityUK,City Centre,Non-Airport Trip,9.88,41.00,12.71,0.00,12.71,2.77,9.94,1.29,18.60,14.55
6998,2026-05-22,Friday,May      ,2026,22,Airport,Piccadilly,City Centre,Piccadilly,City Centre,Non-Airport Trip,34.00,78.00,51.33,0.00,51.33,9.52,41.81,1.51,39.48,32.16
41690,2026-05-22,Friday,May      ,2026,19,Premium,Piccadilly,City Centre,Piccadilly,City Centre,Non-Airport Trip,31.00,69.00,42.59,0.00,42.59,8.68,33.91,1.37,37.03,29.49
32713,2026-05-22,Friday,May      ,2026,18,Business,MediaCityUK,City Centre,MediaCityUK,City Centre,Non-Airport Trip,18.83,77.00,23.66,0.00,23.66,5.27,18.39,1.26,18.44,14.33
32031,2026-05-22,Friday,May      ,2026,2,Standard,Stockport,Suburban,Stockport,Suburban,Non-Airport Trip,28.04,105.00,45.81,0.00,45.81,7.85,37.96,1.63,26.18,21.69
37510,2026-05-22,Friday,May      ,2026,17,Business,Stockport,Suburban,Stockport,Suburban,Non-Airport Trip,34.08,83.00,53.37,0.00,53.37,9.54,43.83,1.57,38.58,31.68
22442,2026-05-22,Friday,May      ,2026,4,Premium,Stockport,Suburban,Stockport,Suburban,Non-Airport Trip,34.40,143.00,52.09,0.00,52.09,9.63,42.46,1.51,21.86,17.81
5024,2026-05-22,Friday,May      ,2026,20,Premium,Trafford Centre,Suburban,Trafford Centre,Suburban,Non-Airport Trip,33.43,80.00,43.45,0.00,43.45,9.36,34.09,1.30,32.59,25.57
33980,2026-05-22,Friday,May      ,2026,21,Airport,Salford Quays,City Centre,Salford Quays,City Centre,Non-Airport Trip,11.74,49.00,24.08,0.00,24.08,3.29,20.79,2.05,29.49,25.46
11696,2026-05-22,Friday,May      ,2026,5,Airport,Piccadilly,City Centre,Piccadilly,City Centre,Non-Airport Trip,28.09,78.00,73.81,0.00,73.81,7.87,65.94,2.63,56.78,50.73
2706,2026-05-22,Friday,May      ,2026,23,Standard,MediaCityUK,City Centre,MediaCityUK,City Centre,Non-Airport Trip,10.77,23.00,26.21,0.00,26.21,3.02,23.19,2.43,68.37,60.51
36790,2026-05-22,Friday,May      ,2026,18,Business,Manchester Airport,Airport,Manchester Airport,Airport,Airport Trip,27.31,116.00,36.64,0.00,36.64,7.65,28.99,1.34,18.95,15.00
30685,2026-05-22,Friday,May      ,2026,23,Standard,Deansgate,City Centre,Deansgate,City Centre,Non-Airport Trip,33.66,70.00,55.78,0.00,55.78,9.42,46.36,1.66,47.81,39.73
37451,2026-05-22,Friday,May      ,2026,7,Business,MediaCityUK,City Centre,MediaCityUK,City Centre,Non-Airport Trip,4.65,18.00,10.15,0.00,10.15,1.30,8.85,2.18,33.83,29.49
33945,2026-05-22,Friday,May      ,2026,22,Airport,Manchester Airport,Airport,Manchester Airport,Airport,Airport Trip,11.99,37.00,30.76,0.00,30.76,3.36,27.40,2.57,49.88,44.44
21939,2026-05-22,Friday,May      ,2026,2,Standard,Salford Quays,City Centre,Salford Quays,City Centre,Non-Airport Trip,6.58,31.00,13.06,0.00,13.06,1.84,11.22,1.98,25.28,21.71
11960,2026-05-22,Friday,May      ,2026,22,Airport,MediaCityUK,City Centre,MediaCityUK,City Centre,Non-Airport Trip,24.65,85.00,52.16,0.00,52.16,6.90,45.26,2.12,36.82,31.95
43467,2026-05-22,Friday,May      ,2026,2,Standard,Salford Quays,City Centre,Salford Quays,City Centre,Non-Airport Trip,13.66,39.00,18.29,0.00,18.29,3.82,14.47,1.34,28.14,22.25
46955,2026-05-22,Friday,May      ,2026,21,Airport,Manchester Airport,Airport,Manchester Airport,Airport,Airport Trip,9.26,37.00,21.58,0.00,21.58,2.59,18.99,2.33,34.99,30.79
33411,2026-05-22,Friday,May      ,2026,19,Premium,Old Trafford,Suburban,Old Trafford,Suburban,Non-Airport Trip,8.90,35.00,16.33,0.00,16.33,2.49,13.84,1.83,27.99,23.72
5780,2026-05-22,Friday,May      ,2026,12,Business,Salford Quays,City Centre,Salford Quays,City Centre,Non-Airport Trip,22.64,54.00,59.83,0.00,59.83,6.34,53.49,2.64,66.48,59.43
25876,2026-05-22,Friday,May      ,2026,16,Standard,MediaCityUK,City Centre,MediaCityUK,City Centre,Non-Airport Trip,20.49,65.00,51.34,0.00,51.34,5.74,45.60,2.51,47.39,42.09
18631,2026-05-22,Friday,May      ,2026,19,Premium,Stockport,Suburban,Stockport,Suburban,Non-Airport Trip,29.42,126.00,77.35,0.00,77.35,8.24,69.11,2.63,36.83,32.91
26217,2026-05-22,Friday,May      ,2026,2,Standard,Old Trafford,Suburban,Old Trafford,Suburban,Non-Airport Trip,29.80,101.00,67.96,0.00,67.96,8.34,59.62,2.28,40.37,35.42
33190,2026-05-22,Friday,May      ,2026,11,Standard,Piccadilly,City Centre,Piccadilly,City Centre,Non-Airport Trip,14.26,32.00,39.55,0.00,39.55,3.99,35.56,2.77,74.16,66.67
16048,2026-05-22,Friday,May      ,2026,2,Standard,Trafford Centre,Suburban,Trafford Centre,Suburban,Non-Airport Trip,19.64,45.00,31.93,0.00,31.93,5.50,26.43,1.63,42.57,35.24
46791,2026-05-22,Friday,May      ,2026,20,Premium,Manchester Airport,Airport,Manchester Airport,Airport,Airport Trip,27.50,82.00,56.15,0.00,56.15,7.70,48.45,2.04,41.09,35.45
29020,2026-05-22,Friday,May      ,2026,6,Business,Piccadilly,City Centre,Piccadilly,City Centre,Non-Airport Trip,29.71,145.00,73.34,0.00,73.34,8.32,65.02,2.47,30.35,26.91
41592,2026-05-22,Friday,May      ,2026,7,Business,MediaCityUK,City Centre,MediaCityUK,City Centre,Non-Airport Trip,3.14,10.00,5.38,0.00,5.38,0.88,4.50,1.71,32.28,27.00
27123,2026-05-22,Friday,May      ,2026,7,Business,MediaCityUK,City Centre,MediaCityUK,City Centre,Non-Airport Trip,19.71,50.00,26.60,0.00,26.60,5.52,21.08,1.35,31.92,25.30
30991,2026-05-22,Friday,May      ,2026,18,Business,Old Trafford,Suburban,Old Trafford,Suburban,Non-Airport Trip,34.97,146.00,47.78,0.00,47.78,9.79,37.99,1.37,19.64,15.61
38984,2026-05-22,Friday,May      ,2026,17,Business,Salford Quays,City Centre,Salford Quays,City Centre,Non-Airport Trip,16.49,39.00,19.95,0.00,19.95,4.62,15.33,1.21,30.69,23.59
5540,2026-05-22,Friday,May      ,2026,13,Business,Salford Quays,City Centre,Salford Quays,City Centre,Non-Airport Trip,24.64,103.00,66.49,0.00,66.49,6.90,59.59,2.70,38.73,34.71
47754,2026-05-22,Friday,May      ,2026,5,Airport,Manchester Airport,Airport,Manchester Airport,Airport,Airport Trip,12.25,38.00,19.61,0.00,19.61,3.43,16.18,1.60,30.96,25.55
36632,2026-05-22,Friday,May      ,2026,15,Business,Old Trafford,Suburban,Old Trafford,Suburban,Non-Airport Trip,11.32,32.00,19.42,0.00,19.42,3.17,16.25,1.72,36.41,30.47
49215,2026-05-22,Friday,May      ,2026,18,Business,Manchester Airport,Airport,Manchester Airport,Airport,Airport Trip,11.80,25.00,25.91,0.00,25.91,3.30,22.61,2.20,62.18,54.25
38950,2026-05-22,Friday,May      ,2026,4,Premium,Salford Quays,City Centre,Salford Quays,City Centre,Non-Airport Trip,15.20,62.00,21.16,0.00,21.16,4.26,16.90,1.39,20.48,16.36
5846,2026-05-22,Friday,May      ,2026,9,Standard,Trafford Centre,Suburban,Trafford Centre,Suburban,Non-Airport Trip,6.11,23.00,16.02,0.00,16.02,1.71,14.31,2.62,41.79,37.33
30974,2026-05-22,Friday,May      ,2026,1,Premium,Piccadilly,City Centre,Piccadilly,City Centre,Non-Airport Trip,3.83,16.00,6.76,0.00,6.76,1.07,5.69,1.77,25.35,21.33
45554,2026-05-22,Friday,May      ,2026,15,Business,Deansgate,City Centre,Deansgate,City Centre,Non-Airport Trip,31.03,73.00,68.03,0.00,68.03,8.69,59.34,2.19,55.92,48.77
4806,2026-05-22,Friday,May      ,2026,5,Airport,MediaCityUK,City Centre,MediaCityUK,City Centre,Non-Airport Trip,8.25,34.00,22.46,0.00,22.46,2.31,20.15,2.72,39.64,35.56
23049,2026-05-22,Friday,May      ,2026,16,Standard,Piccadilly,City Centre,Piccadilly,City Centre,Non-Airport Trip,25.91,91.00,45.80,0.00,45.80,7.25,38.55,1.77,30.20,25.41
41535,2026-05-22,Friday,May      ,2026,7,Business,Piccadilly,City Centre,Piccadilly,City Centre,Non-Airport Trip,28.60,86.00,51.16,0.00,51.16,8.01,43.15,1.79,35.69,30.11
13865,2026-05-22,Friday,May      ,2026,0,Airport,Trafford Centre,Suburban,Trafford Centre,Suburban,Non-Airport Trip,11.06,54.00,26.66,0.00,26.66,3.10,23.56,2.41,29.62,26.18
13181,2026-05-22,Friday,May      ,2026,23,Standard,Stockport,Suburban,Stockport,Suburban,Non-Airport Trip,26.00,68.00,46.98,0.00,46.98,7.28,39.70,1.81,41.45,35.03
2306,2026-05-22,Friday,May      ,2026,6,Business,Salford Quays,City Centre,Salford Quays,City Centre,Non-Airport Trip,5.40,21.00,10.85,0.00,10.85,1.51,9.34,2.01,31.00,26.68
49127,2026-05-22,Friday,May      ,2026,11,Standard,Trafford Centre,Suburban,Trafford Centre,Suburban,Non-Airport Trip,12.16,34.00,16.21,0.00,16.21,3.40,12.81,1.33,28.61,22.60
41432,2026-05-22,Friday,May      ,2026,11,Standard,Deansgate,City Centre,Deansgate,City Centre,Non-Airport Trip,33.34,153.00,47.86,0.00,47.86,9.34,38.52,1.44,18.77,15.11
19316,2026-05-22,Friday,May      ,2026,16,Standard,MediaCityUK,City Centre,MediaCityUK,City Centre,Non-Airport Trip,33.25,157.00,82.07,0.00,82.07,9.31,72.76,2.47,31.36,27.81
41435,2026-05-22,Friday,May      ,2026,17,Business,Stockport,Suburban,Stockport,Suburban,Non-Airport Trip,9.06,27.00,12.50,0.00,12.50,2.54,9.96,1.38,27.78,22.14
20343,2026-05-22,Friday,May      ,2026,22,Airport,Stockport,Suburban,Stockport,Suburban,Non-Airport Trip,10.62,38.00,24.83,0.00,24.83,2.97,21.86,2.34,39.21,34.51
28349,2026-05-22,Friday,May      ,2026,10,Standard,MediaCityUK,City Centre,MediaCityUK,City Centre,Non-Airport Trip,10.94,38.00,27.11,0.00,27.11,3.06,24.05,2.48,42.81,37.97
17541,2026-05-22,Friday,May      ,2026,5,Airport,MediaCityUK,City Centre,MediaCityUK,City Centre,Non-Airport Trip,14.63,44.00,22.69,0.00,22.69,4.10,18.59,1.55,30.94,25.35
9473,2026-05-22,Friday,May      ,2026,21,Airport,Salford Quays,City Centre,Salford Quays,City Centre,Non-Airport Trip,2.68,6.00,4.95,0.00,4.95,0.75,4.20,1.85,49.50,42.00
28367,2026-05-22,Friday,May      ,2026,14,Standard,Trafford Centre,Suburban,Trafford Centre,Suburban,Non-Airport Trip,28.47,94.00,38.38,0.00,38.38,7.97,30.41,1.35,24.50,19.41
30947,2026-05-22,Friday,May      ,2026,14,Standard,Manchester Airport,Airport,Manchester Airport,Airport,Airport Trip,6.62,16.00,16.11,0.00,16.11,1.85,14.26,2.43,60.41,53.46
43133,2026-05-22,Friday,May      ,2026,21,Airport,MediaCityUK,City Centre,MediaCityUK,City Centre,Non-Airport Trip,31.19,130.00,39.46,0.00,39.46,8.73,30.73,1.27,18.21,14.18
31403,2026-05-22,Friday,May      ,2026,16,Standard,Trafford Centre,Suburban,Trafford Centre,Suburban,Non-Airport Trip,15.05,51.00,37.99,0.00,37.99,4.21,33.78,2.52,44.69,39.74
17069,2026-05-22,Friday,May      ,2026,0,Airport,Old Trafford,Suburban,Old Trafford,Suburban,Non-Airport Trip,30.20,146.00,78.93,0.00,78.93,8.46,70.47,2.61,32.44,28.96
1081,2026-05-22,Friday,May      ,2026,1,Premium,Deansgate,City Centre,Deansgate,City Centre,Non-Airport Trip,26.09,57.00,33.42,0.00,33.42,7.31,26.11,1.28,35.18,27.49
10024,2026-05-22,Friday,May      ,2026,11,Standard,MediaCityUK,City Centre,MediaCityUK,City Centre,Non-Airport Trip,8.42,42.00,20.75,0.00,20.75,2.36,18.39,2.46,29.64,26.27
43072,2026-05-22,Friday,May      ,2026,6,Business,Trafford Centre,Suburban,Trafford Centre,Suburban,Non-Airport Trip,4.01,13.00,8.26,0.00,8.26,1.12,7.14,2.06,38.12,32.94
35933,2026-05-22,Friday,May      ,2026,3,Standard,Deansgate,City Centre,Deansgate,City Centre,Non-Airport Trip,18.16,52.00,24.35,0.00,24.35,5.08,19.27,1.34,28.10,22.23
17526,2026-05-22,Friday,May      ,2026,2,Standard,Deansgate,City Centre,Deansgate,City Centre,Non-Airport Trip,12.00,40.00,28.52,0.00,28.52,3.36,25.16,2.38,42.78,37.74
47569,2026-05-22,Friday,May      ,2026,17,Business,Old Trafford,Suburban,Old Trafford,Suburban,Non-Airport Trip,30.50,114.00,57.59,0.00,57.59,8.54,49.05,1.89,30.31,25.82
45289,2026-05-22,Friday,May      ,2026,1,Premium,MediaCityUK,City Centre,MediaCityUK,City Centre,Non-Airport Trip,7.10,32.00,9.57,0.00,9.57,1.99,7.58,1.35,17.94,14.22
46427,2026-05-22,Friday,May      ,2026,22,Airport,Trafford Centre,Suburban,Trafford Centre,Suburban,Non-Airport Trip,29.53,80.00,72.80,0.00,72.80,8.27,64.53,2.47,54.60,48.40
20913,2026-05-22,Friday,May      ,2026,14,Standard,Deansgate,City Centre,Deansgate,City Centre,Non-Airport Trip,17.10,81.00,25.60,0.00,25.60,4.79,20.81,1.50,18.96,15.42
21294,2026-05-22,Friday,May      ,2026,3,Standard,Trafford Centre,Suburban,Trafford Centre,Suburban,Non-Airport Trip,9.80,45.00,24.73,0.00,24.73,2.74,21.99,2.52,32.97,29.31
28935,2026-05-22,Friday,May      ,2026,17,Business,Stockport,Suburban,Stockport,Suburban,Non-Airport Trip,6.95,20.00,19.29,0.00,19.29,1.95,17.34,2.78,57.87,52.03
9066,2026-05-22,Friday,May      ,2026,23,Standard,Stockport,Suburban,Stockport,Suburban,Non-Airport Trip,6.25,13.00,8.46,0.00,8.46,1.75,6.71,1.35,39.05,30.97
29786,2026-05-22,Friday,May      ,2026,19,Premium,Manchester Airport,Airport,Manchester Airport,Airport,Airport Trip,2.96,13.00,4.50,0.00,4.50,0.83,3.67,1.52,20.77,16.94
8814,2026-05-21,Thursday,May      ,2026,10,Standard,Salford Quays,City Centre,Salford Quays,City Centre,Non-Airport Trip,12.65,46.00,29.92,0.00,29.92,3.54,26.38,2.37,39.03,34.41
5444,2026-05-21,Thursday,May      ,2026,20,Premium,Deansgate,City Centre,Deansgate,City Centre,Non-Airport Trip,25.31,124.00,57.34,0.00,57.34,7.09,50.25,2.27,27.75,24.32
45215,2026-05-21,Thursday,May      ,2026,16,Standard,Trafford Centre,Suburban,Trafford Centre,Suburban,Non-Airport Trip,34.32,131.00,72.02,0.00,72.02,9.61,62.41,2.10,32.99,28.58
41153,2026-05-21,Thursday,May      ,2026,6,Business,Trafford Centre,Suburban,Trafford Centre,Suburban,Non-Airport Trip,32.07,138.00,53.23,0.00,53.23,8.98,44.25,1.66,23.14,19.24
6378,2026-05-21,Thursday,May      ,2026,14,Standard,Stockport,Suburban,Stockport,Suburban,Non-Airport Trip,5.34,15.00,12.87,0.00,12.87,1.50,11.37,2.41,51.48,45.50
1956,2026-05-21,Thursday,May      ,2026,9,Standard,Deansgate,City Centre,Deansgate,City Centre,Non-Airport Trip,21.15,76.00,45.97,0.00,45.97,5.92,40.05,2.17,36.29,31.62
38706,2026-05-21,Thursday,May      ,2026,20,Premium,Old Trafford,Suburban,Old Trafford,Suburban,Non-Airport Trip,23.63,67.00,45.22,0.00,45.22,6.62,38.60,1.91,40.50,34.57
29290,2026-05-21,Thursday,May      ,2026,22,Airport,Manchester Airport,Airport,Manchester Airport,Airport,Airport Trip,17.54,82.00,48.59,0.00,48.59,4.91,43.68,2.77,35.55,31.96
33568,2026-05-21,Thursday,May      ,2026,17,Business,Manchester Airport,Airport,Manchester Airport,Airport,Airport Trip,11.84,49.00,19.66,0.00,19.66,3.32,16.34,1.66,24.07,20.01
46288,2026-05-21,Thursday,May      ,2026,22,Airport,Stockport,Suburban,Stockport,Suburban,Non-Airport Trip,25.31,55.00,53.12,0.00,53.12,7.09,46.03,2.10,57.95,50.22
14629,2026-05-21,Thursday,May      ,2026,14,Standard,Old Trafford,Suburban,Old Trafford,Suburban,Non-Airport Trip,3.46,12.00,7.52,0.00,7.52,0.97,6.55,2.17,37.60,32.76
46292,2026-05-21,Thursday,May      ,2026,3,Standard,Stockport,Suburban,Stockport,Suburban,Non-Airport Trip,14.06,67.00,28.47,0.00,28.47,3.94,24.53,2.02,25.50,21.97
8478,2026-05-21,Thursday,May      ,2026,7,Business,MediaCityUK,City Centre,MediaCityUK,City Centre,Non-Airport Trip,34.15,166.00,53.12,0.00,53.12,9.56,43.56,1.56,19.20,15.74
37857,2026-05-21,Thursday,May      ,2026,18,Business,Old Trafford,Suburban,Old Trafford,Suburban,Non-Airport Trip,19.62,58.00,38.94,0.00,38.94,5.49,33.45,1.98,40.28,34.60
29727,2026-05-21,Thursday,May      ,2026,11,Standard,Stockport,Suburban,Stockport,Suburban,Non-Airport Trip,22.40,107.00,46.32,0.00,46.32,6.27,40.05,2.07,25.97,22.46
24167,2026-05-21,Thursday,May      ,2026,3,Standard,Salford Quays,City Centre,Salford Quays,City Centre,Non-Airport Trip,33.64,144.00,76.67,0.00,76.67,9.42,67.25,2.28,31.95,28.02
13162,2026-05-21,Thursday,May      ,2026,0,Airport,Manchester Airport,Airport,Manchester Airport,Airport,Airport Trip,15.32,52.00,28.64,0.00,28.64,4.29,24.35,1.87,33.05,28.10
12615,2026-05-21,Thursday,May      ,2026,3,Standard,Piccadilly,City Centre,Piccadilly,City Centre,Non-Airport Trip,31.85,93.00,87.85,0.00,87.85,8.92,78.93,2.76,56.68,50.92
26061,2026-05-21,Thursday,May      ,2026,23,Standard,MediaCityUK,City Centre,MediaCityUK,City Centre,Non-Airport Trip,22.48,67.00,38.72,0.00,38.72,6.29,32.43,1.72,34.67,29.04
29699,2026-05-21,Thursday,May      ,2026,9,Standard,Trafford Centre,Suburban,Trafford Centre,Suburban,Non-Airport Trip,28.75,133.00,44.61,0.00,44.61,8.05,36.56,1.55,20.12,16.49
46267,2026-05-21,Thursday,May      ,2026,9,Standard,Trafford Centre,Suburban,Trafford Centre,Suburban,Non-Airport Trip,24.17,51.00,47.20,0.00,47.20,6.77,40.43,1.95,55.53,47.57
27708,2026-05-21,Thursday,May      ,2026,17,Business,Salford Quays,City Centre,Salford Quays,City Centre,Non-Airport Trip,33.42,141.00,86.72,0.00,86.72,9.36,77.36,2.59,36.90,32.92
40054,2026-05-21,Thursday,May      ,2026,14,Standard,MediaCityUK,City Centre,MediaCityUK,City Centre,Non-Airport Trip,32.16,120.00,38.91,0.00,38.91,9.00,29.91,1.21,19.46,14.95
17473,2026-05-21,Thursday,May      ,2026,13,Business,Trafford Centre,Suburban,Trafford Centre,Suburban,Non-Airport Trip,30.42,126.00,57.81,0.00,57.81,8.52,49.29,1.90,27.53,23.47
48521,2026-05-21,Thursday,May      ,2026,8,Airport,MediaCityUK,City Centre,MediaCityUK,City Centre,Non-Airport Trip,5.99,29.00,12.34,0.00,12.34,1.68,10.66,2.06,25.53,22.06
20511,2026-05-21,Thursday,May      ,2026,16,Standard,Salford Quays,City Centre,Salford Quays,City Centre,Non-Airport Trip,5.34,13.00,12.05,0.00,12.05,1.50,10.55,2.26,55.62,48.71
37786,2026-05-21,Thursday,May      ,2026,2,Standard,Salford Quays,City Centre,Salford Quays,City Centre,Non-Airport Trip,24.28,91.00,47.85,0.00,47.85,6.80,41.05,1.97,31.55,27.07
35722,2026-05-21,Thursday,May      ,2026,6,Business,Stockport,Suburban,Stockport,Suburban,Non-Airport Trip,9.78,25.00,18.74,0.00,18.74,2.74,16.00,1.92,44.98,38.40
12730,2026-05-21,Thursday,May      ,2026,17,Business,Piccadilly,City Centre,Piccadilly,City Centre,Non-Airport Trip,27.09,114.00,70.80,0.00,70.80,7.59,63.21,2.61,37.26,33.27
48571,2026-05-21,Thursday,May      ,2026,21,Airport,Deansgate,City Centre,Deansgate,City Centre,Non-Airport Trip,8.24,37.00,12.20,0.00,12.20,2.31,9.89,1.48,19.78,16.04
871,2026-05-21,Thursday,May      ,2026,5,Airport,Manchester Airport,Airport,Manchester Airport,Airport,Airport Trip,10.07,34.00,16.52,0.00,16.52,2.82,13.70,1.64,29.15,24.18
18863,2026-05-21,Thursday,May      ,2026,3,Standard,Stockport,Suburban,Stockport,Suburban,Non-Airport Trip,32.25,69.00,87.76,0.00,87.76,9.03,78.73,2.72,76.31,68.46
12792,2026-05-21,Thursday,May      ,2026,20,Premium,Deansgate,City Centre,Deansgate,City Centre,Non-Airport Trip,17.43,58.00,48.70,0.00,48.70,4.88,43.82,2.79,50.38,45.33
19272,2026-05-21,Thursday,May      ,2026,0,Airport,Salford Quays,City Centre,Salford Quays,City Centre,Non-Airport Trip,5.38,16.00,7.06,0.00,7.06,1.51,5.55,1.31,26.48,20.83
5739,2026-05-21,Thursday,May      ,2026,22,Airport,Old Trafford,Suburban,Old Trafford,Suburban,Non-Airport Trip,15.16,54.00,38.83,0.00,38.83,4.24,34.59,2.56,43.14,38.43
32812,2026-05-21,Thursday,May      ,2026,8,Airport,Salford Quays,City Centre,Salford Quays,City Centre,Non-Airport Trip,18.80,46.00,42.78,0.00,42.78,5.26,37.52,2.28,55.80,48.93
14139,2026-05-21,Thursday,May      ,2026,5,Airport,Manchester Airport,Airport,Manchester Airport,Airport,Airport Trip,9.82,35.00,20.72,0.00,20.72,2.75,17.97,2.11,35.52,30.81
5406,2026-05-21,Thursday,May      ,2026,19,Premium,MediaCityUK,City Centre,MediaCityUK,City Centre,Non-Airport Trip,11.76,38.00,26.69,0.00,26.69,3.29,23.40,2.27,42.14,36.94
42713,2026-05-21,Thursday,May      ,2026,18,Business,Old Trafford,Suburban,Old Trafford,Suburban,Non-Airport Trip,13.56,51.00,33.97,0.00,33.97,3.80,30.17,2.51,39.96,35.50
31123,2026-05-21,Thursday,May      ,2026,23,Standard,MediaCityUK,City Centre,MediaCityUK,City Centre,Non-Airport Trip,9.26,24.00,16.29,0.00,16.29,2.59,13.70,1.76,40.73,34.24
46013,2026-05-21,Thursday,May      ,2026,13,Business,MediaCityUK,City Centre,MediaCityUK,City Centre,Non-Airport Trip,29.26,134.00,42.29,0.00,42.29,8.19,34.10,1.45,18.94,15.27
24085,2026-05-21,Thursday,May      ,2026,19,Premium,Salford Quays,City Centre,Salford Quays,City Centre,Non-Airport Trip,3.18,16.00,6.54,0.00,6.54,0.89,5.65,2.06,24.53,21.19
8466,2026-05-21,Thursday,May      ,2026,0,Airport,Manchester Airport,Airport,Manchester Airport,Airport,Airport Trip,4.94,25.00,12.30,0.00,12.30,1.38,10.92,2.49,29.52,26.20
34883,2026-05-21,Thursday,May      ,2026,10,Standard,Trafford Centre,Suburban,Trafford Centre,Suburban,Non-Airport Trip,3.31,12.00,6.34,0.00,6.34,0.93,5.41,1.92,31.70,27.07
